time,memory,country,continent,program_vocabulary,program_length,calculated_estimated_program_length,volume,difficulty,effort,loc,slocP,lsloc,comments,blankLine,cyclomatic_complexity,numberOfFunction,gender
389 ms,18000 KB,Brazil,America,92,673,508.9533246,4390.357196,55.47058824,243535.6962,111,50,24,61,26,21,5,male
577 ms,29000 KB,United States,America,115,957,676.8470367,6551.133979,110.3098592,722654.6665,110,72,52,38,20,32,9,male
374 ms,15800 KB,Cuba,America,98,661,550.2710095,4372.323207,86.88,379867.4402,132,79,44,53,35,25,5,male
2355 ms,13900 KB,Spain,Europe,87,665,473.9427998,4284.557425,92.76595745,397461.0717,111,76,56,35,20,18,7,male
327 ms,16600 KB,Belarus,Europe,86,656,466.7930215,4215.629679,66.51111111,280386.214,96,73,63,23,10,27,5,male
1138 ms,29100 KB,Belarus,Europe,44,413,214.9310205,2254.745258,22.16666667,49980.18656,110,73,59,37,14,20,3,male
498 ms,65400 KB,Romania,Europe,95,659,532.5126722,4329.534846,53.90517241,233384.3223,82,65,56,17,9,26,6,male
249 ms,24800 KB,Romania,Europe,79,815,420.5488559,5137.58131,57.0326087,293009.6645,90,78,71,12,7,29,5,male
1169 ms,13100 KB,Ukraine,Europe,112,772,654.817572,5255.278,87.55797101,460141.4788,125,107,103,18,4,21,6,male
420 ms,19400 KB,Belarus,Europe,83,606,446.8336245,3863.273895,96.35135135,372231.6605,91,65,55,26,10,22,6,male
1357 ms,15100 KB,United States,America,91,666,504.7367812,4334.19123,64.375,279013.5605,115,90,81,25,9,21,4,male
420 ms,15800 KB,Poland,Europe,87,669,473.9427998,4310.329199,86.80851064,374173.2581,116,73,47,43,26,23,5,male
280 ms,38800 KB,United States,America,90,659,494.2667787,4278.13119,67,286634.7898,114,74,58,40,16,14,7,male
592 ms,19000 KB,Ukraine,Europe,78,806,412.2613731,5066.034188,117,592726,123,111,104,12,7,26,6,male
405 ms,16600 KB,Brazil,America,110,847,642.762732,5743.811677,58.77464789,337590.5089,90,64,58,26,6,28,5,male
545 ms,18900 KB,Belarus,Europe,92,651,510.1851706,4246.838833,65.7962963,279426.2662,108,81,74,27,7,24,7,male
311 ms,15800 KB,Ukraine,Europe,93,597,515.3357736,3903.87781,66.81818182,260850.0173,123,86,75,37,11,20,7,male
