@relation balanceGender

@attribute time numeric
@attribute memory numeric
@attribute continent {Asia,'North America',Europe,Unknown,'South America',AsiaEurope,AsiaAfrica,Australia,Africa,'South Africa',Antarctica,Antarctic}
@attribute program_vocabulary numeric
@attribute program_length numeric
@attribute calculated_estimated_program_length numeric
@attribute volume numeric
@attribute difficulty numeric
@attribute effort numeric
@attribute loc numeric
@attribute slocP numeric
@attribute lsloc numeric
@attribute comments numeric
@attribute blankLine numeric
@attribute cyclomatic_complexity numeric
@attribute numberOfFunction numeric
@attribute gender {male,female}

@data
46,4800,Asia,109,831,633.607105,5624.361174,66.625,374723.0632,111,76,70,35,6,36,7,male
62,18400,Asia,99,828,560.544122,5489.107281,75.075,412094.7292,82,71,71,11,0,26,3,female
62,18400,Asia,99,828,560.544122,5489.107281,75.075,412094.7292,82,71,71,11,0,26,3,female
78,6200,'South America',90,735,494.555532,4771.512026,51.1875,244241.7718,144,82,54,62,28,29,3,male
202,105800,Asia,46,612,223.421245,3380.419917,47.5,160569.9461,149,104,96,45,8,36,6,male
124,83800,Asia,88,691,480.725308,4463.467248,93.340426,416621.9323,116,91,75,25,16,36,1,male
93,76000,Asia,117,764,689.068256,5248.958646,47.198529,247743.129,143,96,93,47,3,27,6,male
156,162000,Asia,0,0,0,0,0,0,113,89,89,24,0,32,2,male
124,119200,Asia,67,567,341.259086,3439.472571,34.074074,117196.8432,141,97,72,44,25,21,3,male
46,7800,Asia,90,685,496.881225,4446.919371,77.666667,345377.4045,125,75,39,50,36,33,2,male
62,11800,Asia,80,545,425.790319,3445.450812,54.219512,186810.6623,93,80,73,13,7,31,1,male
62,9100,Asia,79,577,419.227106,3637.281492,82.297297,299338.4363,121,110,110,11,0,33,4,male
93,34200,Asia,14,38,53.302969,144.679487,0,0,105,60,54,45,6,31,3,male
140,166000,Asia,46,576,231.269273,3181.571687,20.5,65222.21958,115,77,65,38,12,32,8,male
234,146500,Asia,87,730,473.610721,4703.348752,93.333333,438979.2169,120,86,75,34,11,31,8,male
46,5500,'North America',83,518,446.136964,3302.270425,43.02439,142078.1715,95,58,47,37,11,20,1,female
233,4800,Unknown,53,520,253.684359,2978.518636,54.578947,162564.4119,113,102,95,11,7,30,1,female
93,64800,Asia,58,605,284.224796,3544.078502,121.909091,432055.3883,134,117,105,17,12,37,4,male
124,19500,Asia,52,672,276.0782,3830.695491,24,91936.69177,163,117,101,46,16,31,3,male
170,137500,Asia,67,679,339.524906,4118.87456,62.890625,259038.5954,101,60,52,41,8,48,5,male
280,67500,AsiaEurope,67,722,339.956492,4379.716396,107.916667,472644.3943,132,77,64,55,13,33,4,male
46,7900,AsiaEurope,87,821,474.208887,5289.65661,88.5625,468465.2135,140,0,-13,140,13,0,4,male
233,11500,Asia,44,523,220.877124,2855.282737,20,57105.65473,92,67,61,25,6,35,3,male
873,194400,Asia,40,585,201.421245,3113.327936,19,59153.23077,120,78,75,42,3,22,2,male
108,99300,Asia,69,825,353.001331,5039.532677,63.129032,318140.8209,99,75,75,24,0,51,2,male
93,70000,AsiaEurope,62,635,307.906868,3780.914657,117.962963,446007.8957,113,104,99,9,5,39,2,male
217,208700,Asia,42,679,201.627075,3661.38353,42,153778.1083,97,67,58,30,9,25,3,male
217,125300,Asia,43,479,205.768785,2599.180818,20.571429,53468.86253,107,84,84,23,0,28,5,male
46,5500,Europe,96,805,536.1564,5300.894813,82.5,437323.8221,146,114,105,32,9,43,5,male
374,36500,'South America',92,680,509.299989,4436.02213,71.923077,319052.3609,127,91,76,36,15,33,9,male
280,101900,AsiaEurope,64,654,320.723238,3924,90,353160,103,96,92,7,4,48,2,male
108,87900,Asia,79,646,419.227106,4072.242363,51.648649,210325.815,118,102,99,16,3,37,3,male
436,91800,Asia,89,939,487.543008,6080.713692,89.52381,544368.6543,118,98,95,20,3,44,5,male
202,116900,Europe,62,682,307.906868,4060.761884,117.962963,479019.5037,113,108,108,5,0,46,2,male
62,5300,Europe,53,734,253.684359,4204.293614,125.263158,526643.0948,103,85,80,18,5,41,1,male
77,52500,Asia,83,781,446.345678,4978.905796,80.659091,401594.0152,175,102,68,73,34,43,3,male
77,52500,Asia,83,781,446.345678,4978.905796,80.659091,401594.0152,175,102,68,73,34,43,3,male
124,82000,Asia,80,691,426.079159,4368.452314,63.244186,276279.2109,172,113,90,59,23,39,3,male
62,45700,Asia,97,805,545.893584,5312.929838,60.517241,321523.8574,99,54,46,45,8,39,2,male
108,72000,'South America',75,757,392.247987,4715.215749,50.916667,240083.0685,160,119,100,41,19,30,2,male
140,114200,AsiaEurope,58,639,283.566831,3743.249856,103.478261,387344.9851,117,90,81,27,9,38,2,male
108,42900,Europe,83,890,446.345678,5673.785094,111.681818,633658.6353,157,112,90,45,22,45,4,male
124,91400,'North America',66,673,334.027183,4067.877242,73.964286,300877.6346,117,98,92,19,6,42,3,male
140,155400,Asia,43,479,201.503062,2599.180818,18.888889,49095.63766,147,125,114,22,11,37,4,male
93,72000,'North America',67,824,341.259086,4998.457493,65.925926,329527.9384,135,99,95,36,4,41,3,male
61,7600,Europe,86,863,466.793022,5545.866483,111.155556,616453.87,120,80,77,40,3,38,1,male
140,5800,'North America',66,725,334.027183,4382.185737,43.428571,190312.0663,155,102,81,53,21,27,3,male
93,68900,Europe,95,697,529.204632,4579.189359,48.346939,221389.7876,133,87,76,46,11,28,9,male
77,52100,AsiaEurope,72,816,372.2346,5034.658801,97.5,490879.2331,147,94,71,53,23,50,2,male
77,36800,AsiaEurope,91,774,501.598114,5037.033052,95.142857,479237.716,129,99,88,30,11,42,6,male
265,13700,AsiaEurope,41,561,195.034681,3005.586675,17.5,52597.76681,114,104,99,10,5,49,4,male
46,5800,AsiaEurope,95,679,530.423557,4460.931958,90.351852,403053.4634,118,91,85,27,6,33,4,male
77,84700,Asia,72,802,374.820929,4948.279851,122.571429,606517.7303,123,84,62,39,22,52,8,male
62,13800,Europe,63,669,323.570718,3998.800269,52.764706,210995.5201,126,82,72,44,10,17,5,female
93,68000,Europe,90,792,494.266779,5141.547652,52.5,269931.2517,143,79,43,64,36,38,9,male
389,201400,Asia,80,796,426.079159,5032.254764,92.972973,467863.6861,121,96,94,25,2,40,7,male
92,68100,AsiaAfrica,67,785,340.736624,4761.880015,106.553571,507395.3223,177,120,99,57,21,50,8,male
202,4100,Europe,63,602,313.855186,3598.322514,62.724138,225701.6777,137,117,103,20,14,40,2,male
92,55400,Asia,87,626,474.542028,4033.282628,50.020408,201746.4433,129,90,74,39,16,34,3,male
139,121800,Asia,43,591,208.259549,3206.92247,18.5,59328.0657,107,77,75,30,2,53,2,male
327,194900,Asia,92,765,508.1677,4990.524896,81,404232.5166,175,150,130,25,20,43,4,male
46,6600,'South America',82,611,440.590582,3884.464275,64.042553,248771.0099,116,82,67,34,15,25,2,male
61,6500,'South America',67,641,339.956492,3888.363171,30.216667,117493.3738,104,83,79,21,4,39,7,male
124,8800,Unknown,102,680,580.405324,4537.249233,50.288136,228169.8046,106,81,75,25,6,21,3,male
62,42700,AsiaEurope,114,943,667.493652,6443.415283,89.791045,578560.9902,114,93,90,21,3,54,6,male
202,57800,Europe,79,700,419.080878,4412.646524,43.697368,192821.0409,123,74,52,49,22,30,3,male
108,82500,Europe,94,749,522.131352,4909.38705,54,265106.9007,117,99,93,18,6,20,8,male
77,37900,AsiaAfrica,70,729,359.214781,4468.247319,90.527027,404497.1458,120,96,82,24,14,43,5,male
77,39100,Asia,87,564,473.9428,3633.820132,41.276596,149991.7246,108,78,78,30,0,20,2,male
124,37100,Asia,94,704,522.623077,4614.430552,69.137255,319029.0613,111,64,47,47,17,31,3,male
77,52500,Asia,69,592,355.540817,3616.246478,35.557692,128585.3796,146,72,55,74,17,17,3,male
77,52500,Asia,69,592,355.540817,3616.246478,35.557692,128585.3796,146,72,55,74,17,17,3,male
265,91400,Asia,103,860,586.896287,5750.390453,80.301724,461766.2679,142,96,79,46,17,29,4,male
249,73900,Asia,77,584,405.551932,3659.80334,62.358974,228221.5826,127,66,54,61,12,30,4,male
124,97600,Asia,60,621,294.846969,3668.17906,103.888889,381083.0468,110,105,105,5,0,43,2,male
61,6600,'North America',89,753,489.17264,4876.227274,80.403846,392067.4275,117,101,93,16,8,32,3,male
77,55500,Unknown,92,869,508.199065,5668.97534,103.922222,589132.515,137,95,81,42,14,47,6,male
61,12800,Asia,82,699,439.319264,4443.928851,100.5,446614.8495,100,85,78,15,7,36,2,male
218,104100,AsiaEurope,61,699,301.736338,4145.585399,102.980769,426915.5733,130,90,77,40,13,46,3,male
78,69000,Asia,24,140,96.993553,641.89475,14,8986.526501,110,81,75,29,6,41,3,male
108,84600,Asia,67,679,339.524906,4118.87456,86.953125,358149.0145,117,82,61,35,21,28,2,male
108,84600,Asia,67,679,339.524906,4118.87456,86.953125,358149.0145,117,82,61,35,21,28,2,male
124,114100,Europe,59,697,290.85727,4100.202205,105.113636,430987.1636,153,118,118,35,0,49,4,male
93,56300,Asia,96,830,537.634416,5465.518876,43.981818,240383.4575,130,88,80,42,8,37,5,male
77,8200,'South America',87,650,473.743482,4187.913272,46.793478,195967.0287,126,75,51,51,24,32,2,male
171,66500,AsiaEurope,91,605,501.598114,3937.215757,56.142857,221046.5418,119,73,59,46,14,25,2,male
139,114900,Asia,53,660,256.749775,3780.4275,33.53125,126762.4596,119,74,63,45,11,40,2,female
139,114900,Asia,53,660,256.749775,3780.4275,33.53125,126762.4596,119,74,63,45,11,40,2,female
124,114900,Asia,50,567,255.724766,3200.06646,22,70401.46211,161,131,125,30,6,30,3,male
124,85100,AsiaEurope,42,642,204.359415,3461.867785,37,128089.1081,162,84,47,78,37,36,3,male
187,133200,Asia,81,652,432.75063,4133.582202,64.5,266616.052,111,73,56,38,17,36,2,male
249,178600,Asia,56,647,281.435101,3757.358635,29.769231,111853.6763,159,118,107,41,11,29,2,male
265,107600,Unknown,50,524,238.128265,2957.380643,36.166667,106958.5999,137,106,105,31,1,30,3,male
108,100600,Asia,83,842,446.345678,5367.783201,67.363636,361593.3956,105,83,75,22,8,45,3,male
92,75300,Asia,91,883,501.852442,5746.382667,50.43,289790.0779,107,65,48,42,17,41,3,male
109,12700,Asia,76,800,399.451068,4998.342011,93.5,467344.978,105,82,70,23,12,42,2,male
390,148600,Asia,53,597,260.98284,3419.568511,46.153846,157826.239,141,118,114,23,4,42,2,male
46,6600,Asia,88,738,480.955324,4767.060535,89.166667,425062.8977,111,94,89,17,5,29,2,male
249,124800,Asia,66,703,334.027183,4249.209066,101.785714,432508.7799,130,81,59,49,22,34,2,male
155,145100,Asia,92,776,508.199065,5062.284078,78.510638,397443.1542,156,92,66,64,26,36,7,male
61,11800,Asia,116,842,683.765435,5774.419998,55.774648,322066.2421,126,82,64,44,18,47,9,male
249,124800,Asia,66,703,334.027183,4249.209066,101.785714,432508.7799,131,80,57,51,23,34,2,male
62,9500,Asia,90,1013,495.069933,6576.247187,114.4,752322.6781,132,91,87,41,4,45,1,male
93,55600,Asia,130,1028,792.87376,7218.994112,83.651163,603877.2516,137,94,82,43,12,38,7,male
202,37100,Asia,92,665,508.953325,4338.168701,75.970588,329573.2281,125,83,67,42,16,30,2,male
62,9500,Europe,73,798,378.867075,4939.479998,104.319444,515283.8092,97,84,84,13,0,43,3,male
93,68100,Antarctica,63,543,314.130843,3245.662998,90.625,294138.2092,130,86,74,44,12,39,4,male
77,71900,Asia,60,538,295.62131,3177.90714,61.6,195759.0799,106,68,64,38,4,34,2,male
77,65400,Asia,73,675,379.104423,4178.131577,48.75,203683.9144,132,88,72,44,16,40,2,male
62,13400,Asia,71,640,365.723511,3935.838156,94.676471,372631.2655,95,77,64,18,13,33,1,male
93,71000,AsiaAfrica,68,680,346.627963,4139.474732,102.6,424710.1075,114,91,84,23,7,39,4,male
109,99400,Asia,81,744,432.536756,4716.848402,41.463415,195576.6411,121,91,91,30,0,36,3,male
46,5600,Asia,69,571,352.582306,3487.967465,68.727273,239718.4912,118,81,67,37,14,26,2,female
140,64500,Asia,66,559,335.088556,3378.816313,63.076923,213125.3366,188,122,85,66,37,31,5,male
233,51700,Asia,81,856,434.039413,5426.911602,117.553191,637950.7788,89,73,69,16,4,43,3,male
62,37800,Asia,83,627,446.345678,3997.149723,67.363636,269262.5405,118,58,44,60,14,26,2,male
62,5500,'North America',84,584,453.092115,3733.113375,68.636364,256227.3271,142,96,72,46,24,30,1,male
61,67200,Asia,80,768,425.790319,4855.240777,122.474359,594642.5018,104,91,91,13,0,39,3,male
249,162100,Asia,64,537,321.632678,3222,89.153846,287253.6923,132,90,73,42,17,29,3,male
233,39800,Asia,134,1097,819.147473,7751.499842,108.630952,842052.8102,150,127,125,23,2,56,12,male
233,39800,Asia,134,1097,819.147473,7751.499842,108.630952,842052.8102,150,127,125,23,2,56,12,male
61,13900,AsiaEurope,67,682,340.736624,4137.072828,90.535714,374552.8435,141,100,65,41,35,37,4,male
77,37800,AsiaAfrica,80,861,425.898577,5443.18009,115.357143,627909.7032,93,85,85,8,0,60,2,male
124,183600,Unknown,37,297,171.609641,1547.20765,22.4,34657.45135,111,73,66,38,7,37,2,male
93,71900,Asia,81,687,434.039413,4355.476952,78.794118,343185.9634,123,98,96,25,2,47,8,male
124,90600,Asia,43,625,211.030886,3391.415472,30.4,103099.0303,143,102,83,41,19,44,2,male
62,36800,'North America',92,753,509.299989,4912.242153,55.384615,272062.6423,148,89,83,59,6,28,2,male
390,101200,Asia,72,904,372.27468,5577.612201,112.585714,627959.4537,87,76,76,11,0,38,2,male
124,113800,Europe,62,536,310.172612,3191.449222,28.826087,91996.9928,121,85,76,36,9,44,2,male
61,6600,Asia,32,194,145.636336,970,14.5,14065,103,67,63,36,4,22,4,male
61,9800,Europe,77,688,405.626898,4311.54914,93.8875,404800.5699,113,95,83,18,12,40,2,male
265,61700,AsiaAfrica,89,755,487.348381,4889.17874,57.688889,282051.2891,126,68,50,58,18,23,4,male
62,31300,Europe,42,520,201.627075,2804.00506,18,50472.09108,158,76,28,82,48,30,3,female
62,9500,Asia,80,834,425.790319,5272.488031,53.268293,280856.4356,118,71,51,47,20,35,2,male
124,91500,Asia,49,475,251.824632,2666.987176,26.4,70408.46145,174,117,84,57,33,23,3,male
61,37800,AsiaEurope,87,694,473.9428,4471.402786,76.595745,342490.4262,126,71,43,55,28,30,4,male
93,69100,Asia,89,681,487.543008,4409.974466,61.212766,269946.7349,140,80,64,60,16,28,5,male
62,21100,Asia,99,1007,557.663634,6675.762116,60.754717,405584.038,96,77,75,19,2,62,9,female
62,18000,Unknown,65,919,331.43688,5534.55602,199.363636,1103389.214,142,108,87,34,21,33,6,male
108,88000,Europe,77,597,405.551932,3741.271565,37.512821,140345.6487,130,73,51,57,22,34,5,male
156,121300,Europe,49,728,234.223016,4087.508767,36,147150.3156,104,73,71,31,2,39,3,male
93,91500,Asia,44,556,220.877124,3035.44398,20,60708.8796,116,93,91,23,2,25,2,male
249,67400,Europe,84,629,453.092115,4020.767659,48.636364,195555.518,137,86,74,51,12,25,3,female
140,121800,Asia,105,890,601.15979,5975.678511,77.966102,465900.3585,112,83,83,29,0,37,10,female
187,13600,Asia,99,804,558.189775,5330.002723,94.4,503152.257,113,92,85,21,7,44,4,male
295,177500,Asia,78,585,412.261373,3676.960298,48.5,178332.5745,121,101,92,20,9,39,4,male
109,94800,Asia,103,711,591.679786,4754.101875,46.810606,222542.39,157,97,65,60,32,24,5,male
202,53400,Asia,77,550,405.776932,3446.732597,48.402778,166831.432,149,107,96,42,11,38,4,male
592,40800,Asia,81,706,432.608018,4475.934102,47.821429,214045.563,106,70,65,36,5,35,2,male
467,113600,AsiaEurope,84,857,453.092115,5478.216031,108.181818,592643.3707,154,104,81,50,23,45,4,male
61,18000,Unknown,66,925,337.371309,5591.06456,194.434783,1087097.422,143,109,88,34,21,33,6,male
124,88400,Asia,79,795,419.00781,5011.505695,132.820513,665630.7564,110,90,84,20,6,35,5,male
93,69600,AsiaEurope,115,1468,676.847037,10049.17939,236.422535,2375852.469,98,70,66,28,4,57,12,male
61,5700,Europe,68,607,348.688764,3695.089945,45.230769,167131.7606,99,70,66,29,4,26,1,male
46,5600,Asia,67,556,340.736624,3372.74559,96.803571,326493.8186,119,57,46,62,11,25,2,male
62,48900,Asia,97,745,544.871508,4916.935067,83.464286,410388.4733,115,86,78,29,8,35,2,male
46,13600,AsiaEurope,65,759,326.998749,4570.97717,114.206897,522037.1168,104,97,93,7,4,46,2,male
186,154000,Asia,58,696,284.224796,4077.154773,67.909091,276875.8741,152,123,118,29,5,53,2,male
171,154000,Asia,58,696,284.224796,4077.154773,67.909091,276875.8741,152,123,118,29,5,53,2,male
592,114300,'North America',85,663,459.806716,4249.426191,60.55814,257337.3442,145,79,51,66,28,41,6,male
234,4900,'North America',68,550,346.1173,3348.104563,38.25,128064.9995,101,77,72,24,5,33,1,male
46,6200,Unknown,85,841,460.214537,5390.297777,107.673913,580394.4542,125,111,106,14,5,45,4,male
62,5800,Asia,92,793,509.710471,5173.184631,68.801887,355924.8633,130,85,72,45,13,41,2,male
78,48900,Europe,94,773,523.641049,5066.697182,85.925926,435360.6468,157,88,49,69,39,41,3,male
46,19500,Europe,62,638,308.846179,3798.777246,100.64,382308.942,94,80,73,14,7,33,2,male
77,18400,Asia,103,1177,586.896287,7870.01112,198.232759,1560094.015,100,71,62,29,9,49,10,male
265,83900,Asia,65,617,327.803208,3715.800941,71.777778,266711.9342,158,149,146,9,3,37,2,female
77,52500,Asia,69,555,353.337404,3390.231074,65,220365.0198,134,101,94,33,7,29,2,male
234,138800,Asia,80,799,426.332291,5051.220548,56.222222,283990.8441,117,81,70,36,11,43,5,male
77,23800,Asia,57,705,288.320708,4112.18746,25.384615,104386.2971,154,90,71,64,19,30,5,male
109,70700,AsiaEurope,65,698,326.731624,4203.612733,85.166667,358007.6845,143,109,100,34,9,42,2,male
46,4100,Europe,71,636,365.723511,3911.239168,85.970588,336251.532,117,99,90,18,9,39,3,female
46,5800,Unknown,81,666,433.250689,4222.340102,60,253340.4061,101,65,58,36,7,37,5,male
140,6300,Asia,65,609,330.519257,3667.621998,35.608696,130599.2355,199,115,59,84,56,37,5,male
77,38800,Asia,75,707,392.17102,4403.774814,90.891892,400267.4243,135,108,99,27,9,43,2,male
61,5900,Asia,33,147,134.013592,741.525935,21.035714,15598.52772,86,66,64,20,2,40,1,female
468,162100,Asia,97,1125,547.16321,7424.901947,81.708333,606676.3633,85,77,73,8,4,59,2,male
77,28500,Asia,47,694,232.528608,3854.884663,28.571429,110139.5618,100,87,81,13,6,49,3,male
218,80300,Asia,54,540,278.08385,3107.639251,46,142951.4056,129,83,66,46,17,34,6,male
62,8700,'North America',79,758,419.446685,4778.265807,71.581395,342034.9338,124,80,60,44,20,50,6,male
77,15400,Asia,0,0,0,0,0,0,187,154,145,33,9,50,4,female
77,52600,Asia,100,1243,565.108174,8258.313244,138.272727,1141899.495,114,99,93,15,6,60,2,male
140,129700,Asia,46,544,221.2791,3004.817704,24.666667,74118.8367,117,86,76,31,10,32,2,male
61,13600,Asia,97,967,543.794775,6382.115718,106.264151,678190.108,150,128,121,22,7,62,8,male
46,13600,Asia,97,967,543.794775,6382.115718,106.264151,678190.108,150,128,121,22,7,62,8,male
93,99500,Europe,61,673,302.213705,3991.386228,70.56,281632.2123,121,90,80,31,10,41,2,male
124,97600,Asia,73,665,385.159882,4116.233332,44.916667,184887.4805,143,114,114,29,0,40,7,male
93,68100,Asia,76,610,398.842491,3811.235783,39,148638.1955,124,98,92,26,6,22,2,male
327,75200,AsiaEurope,73,676,379.104423,4184.321402,92.338235,386372.8541,113,98,95,15,3,46,2,male
171,9200,Asia,71,712,366.130687,4378.619949,83.692308,366456.808,110,108,108,2,0,36,1,male
234,13200,Asia,60,529,295.185169,3124.745125,28.769231,89896.5136,140,112,86,28,26,39,1,male
62,37300,Asia,120,1035,715.871948,7148.631766,77.064935,550908.8429,117,86,76,31,10,47,5,male
623,153500,Asia,82,584,439.460071,3712.810371,35.833333,133042.3716,119,77,75,42,2,29,3,male
78,5800,Asia,51,674,255.006657,3823.21468,32.666667,124891.6796,181,124,97,57,27,25,2,male
140,99900,Asia,68,570,352.191346,3469.85382,36.590909,126965.1057,133,83,66,50,17,26,4,male
46,13500,Asia,92,691,508.953325,4507.781312,42.205882,190254.8877,158,119,109,39,10,30,3,female
77,68200,Asia,65,557,331.43688,3354.458872,73.295455,245866.5878,147,109,91,38,18,36,3,male
62,42900,Europe,117,932,693.638733,6403.179919,75.88,485873.2922,116,70,65,46,5,38,3,male
1387,95800,Asia,49,502,239.349967,2818.584342,23.4,65954.8736,147,125,122,22,3,31,2,male
139,36900,Asia,18,56,75.05865,233.5158,0,0,144,126,125,18,1,40,4,male
483,134800,AsiaEurope,71,676,366.130687,4157.229053,46.3125,192531.6705,126,108,107,18,1,39,3,male
62,9900,Australia,72,726,372.877124,4479.365551,88.125,394744.0892,134,105,83,29,22,40,3,male
93,42800,'North America',76,1009,398.842491,6304.158861,123,775411.5399,134,99,95,35,4,49,2,male
62,36900,Asia,19,40,63.615491,169.917101,10.833333,1840.768589,128,98,89,30,9,32,3,male
93,74000,Asia,58,719,285.859807,4211.888335,34.2,144046.5811,119,99,97,20,2,48,2,male
124,103200,Asia,89,914,487.413234,5918.820356,119.184783,705433.3174,147,104,93,43,11,44,5,male
77,59400,Asia,92,680,508.293191,4436.02213,50.416667,223649.4491,141,72,41,69,31,30,5,female
62,47500,Asia,82,859,439.636237,5461.137172,111.840909,610778.546,107,75,67,32,8,53,3,male
967,161800,Asia,47,728,238.086972,4043.740684,21,84918.55436,160,136,131,24,5,44,6,male
156,122600,Asia,93,805,515.522194,5264.022843,77.4,407435.368,131,115,115,16,0,42,7,male
108,84600,Asia,60,704,305.736748,4158.450979,39,162179.5882,125,82,78,43,4,35,4,male
46,7800,Asia,76,796,401.947125,4973.350301,49.431034,245837.8502,204,167,158,37,9,39,3,male
140,25700,Asia,75,890,392.247987,5543.648635,70.615385,391466.8805,118,78,78,40,0,45,5,male
